,Distance,Sample
932,0.8667440000000001,Simulation
933,0.8642760000000002,Simulation
934,0.869772,Simulation
935,0.8692239999999999,Simulation
936,0.866008,Simulation
937,0.8653520000000001,Simulation
938,0.8645799999999999,Simulation
939,0.8694999999999998,Simulation
940,0.8666400000000001,Simulation
941,0.8638519999999998,Simulation
942,0.867276,Simulation
943,0.866748,Simulation
944,0.8657200000000003,Simulation
945,0.8664760000000001,Simulation
946,0.870344,Simulation
947,0.8686039999999998,Simulation
948,0.867468,Simulation
949,0.8666400000000001,Simulation
950,0.86706,Simulation
951,0.8658679999999996,Simulation
952,0.8688760000000002,Simulation
953,0.8686999999999999,Simulation
954,0.8626320000000001,Simulation
955,0.8683680000000003,Simulation
956,0.863576,Simulation
957,0.8667440000000001,Simulation
958,0.8638519999999998,Simulation
959,0.86706,Simulation
960,0.8651520000000003,Simulation
961,0.867916,Simulation
962,0.8641040000000001,Simulation
963,0.8683839999999998,Simulation
964,0.8651959999999996,Simulation
965,0.8602400000000001,Simulation
966,0.8642760000000002,Simulation
967,0.867276,Simulation
968,0.8658679999999996,Simulation
969,0.8651520000000003,Simulation
970,0.871672,Simulation
971,0.8614400000000001,Simulation
972,0.869904,Simulation
973,0.8697919999999998,Simulation
974,0.869672,Simulation
975,0.869772,Simulation
976,0.866748,Simulation
977,0.8688760000000002,Simulation
978,0.867916,Simulation
979,0.871672,Simulation
980,0.8715200000000002,Simulation
981,0.8591240000000001,Simulation
982,0.866316,Simulation
983,0.8628520000000001,Simulation
984,0.8692239999999999,Simulation
985,0.8657200000000003,Simulation
986,0.8686999999999999,Simulation
987,0.8641040000000001,Simulation
988,0.8614400000000001,Simulation
989,0.8715200000000002,Simulation
990,0.860096,Simulation
991,0.8602079999999999,Simulation
992,0.860036,Simulation
993,0.861248,Simulation
994,0.862,Simulation
995,0.8551759999999997,Simulation
996,0.862716,Simulation
997,0.863476,Simulation
998,0.8546640000000001,Simulation
999,0.860096,Simulation
1000,0.8592560000000002,Simulation
1001,0.8622799999999997,Simulation
1002,0.8618000000000001,Simulation
1003,0.8635919999999999,Simulation
1004,0.86276,Simulation
1005,0.861412,Simulation
1006,0.863336,Simulation
1007,0.86228,Simulation
1008,0.8602079999999999,Simulation
1009,0.8592560000000002,Simulation
1010,0.8582679999999999,Simulation
1011,0.8587800000000001,Simulation
1012,0.8635759999999998,Simulation
1013,0.857628,Simulation
1014,0.8552759999999999,Simulation
1015,0.862416,Simulation
1016,0.8591639999999999,Simulation
1017,0.860036,Simulation
1018,0.8622799999999997,Simulation
1019,0.8582679999999999,Simulation
1020,0.8642760000000002,Simulation
1021,0.861808,Simulation
1022,0.8614959999999999,Simulation
1023,0.8589439999999999,Simulation
1024,0.8622920000000001,Simulation
1025,0.8636720000000002,Simulation
1026,0.861248,Simulation
1027,0.8618000000000001,Simulation
1028,0.8587800000000001,Simulation
1029,0.8642760000000002,Simulation
1030,0.86094,Simulation
1031,0.860016,Simulation
1032,0.8615559999999998,Simulation
1033,0.8608359999999999,Simulation
1034,0.8602599999999999,Simulation
1035,0.862,Simulation
1036,0.8635919999999999,Simulation
1037,0.8635759999999998,Simulation
1038,0.861808,Simulation
1039,0.86094,Simulation
1040,0.8621,Simulation
1041,0.860452,Simulation
1042,0.8612159999999998,Simulation
1043,0.8651359999999998,Simulation
1044,0.8551759999999997,Simulation
1045,0.86276,Simulation
1046,0.857628,Simulation
1047,0.8614959999999999,Simulation
1048,0.860016,Simulation
1049,0.8621,Simulation
1050,0.86024,Simulation
1051,0.861584,Simulation
1052,0.8581960000000003,Simulation
1053,0.862716,Simulation
1054,0.861412,Simulation
1055,0.8552759999999999,Simulation
1056,0.8589439999999999,Simulation
1057,0.8615559999999998,Simulation
1058,0.860452,Simulation
1059,0.86024,Simulation
1060,0.8641480000000001,Simulation
1061,0.8573759999999999,Simulation
1062,0.863476,Simulation
1063,0.863336,Simulation
1064,0.862416,Simulation
1065,0.8622920000000001,Simulation
1066,0.8608359999999999,Simulation
1067,0.8612159999999998,Simulation
1068,0.861584,Simulation
1069,0.8641480000000001,Simulation
1070,0.8648160000000003,Simulation
1071,0.8546640000000001,Simulation
1072,0.86228,Simulation
1073,0.8591639999999999,Simulation
1074,0.8636720000000002,Simulation
1075,0.8602599999999999,Simulation
1076,0.8651359999999998,Simulation
1077,0.8581960000000003,Simulation
1078,0.8573759999999999,Simulation
1079,0.8648160000000003,Simulation
3,0.900968,Experiment
4,0.904316,Experiment
5,0.900968,Experiment
6,0.892536,Experiment
7,0.904316,Experiment
8,0.892536,Experiment
12,0.903488,Experiment
13,0.894816,Experiment
14,0.903488,Experiment
15,0.890592,Experiment
16,0.894816,Experiment
17,0.890592,Experiment
21,0.881456,Experiment
22,0.88486,Experiment
23,0.881456,Experiment
24,0.896124,Experiment
25,0.88486,Experiment
26,0.896124,Experiment
30,0.865664,Experiment
31,0.847056,Experiment
32,0.865664,Experiment
33,0.872784,Experiment
34,0.847056,Experiment
35,0.872784,Experiment
