,70
-8.475,103.47869345908848
-8.47,115.89396015323663
-8.465,72.94079791173114
-8.46,79.02461641792385
-8.455,116.08807001582892
-8.45,80.22873550044272
-8.445,76.21082600260937
-8.44,117.59000807891799
-8.435,81.08859352584678
-8.43,86.29159866406464
-8.425,122.6671920278605
-8.42,142.7732818142106
-8.415,117.04939128419251
-8.41,104.17485301165536
-8.405,50.11875896308686
-8.4,95.28819444191394
-8.395,87.01953803600661
-8.39,87.74257803370037
-8.385,70.71527416336586
-8.38,103.91347362108534
-8.375,131.06902761522267
-8.37,78.53254102599763
-8.365,113.02282955226346
-8.36,69.31118235898158
-8.355,102.28044778939913
-8.35,110.49325771285775
-8.345,79.91927176845394
-8.34,114.73190489135966
-8.335,108.09884365709006
-8.33,141.92758717035952
-8.325,135.5883475819364
-8.32,91.0993413807147
-8.315,77.64850288318507
-8.31,112.75056540878187
-8.305,96.83676987591026
-8.3,48.40413205502191
-8.295,109.74989749425737
-8.29,120.12576742730928
-8.285,45.50043955831636
-8.28,79.91145099420983
-8.275,77.03012397757126
-8.27,85.8466656312288
-8.265,107.92446432574961
-8.26,118.47514507271136
-8.255,124.97135671824964
-8.25,71.77158211994494
-8.245,68.40175436346644
-8.24,127.89014817412638
-8.235,67.68640927099028
-8.23,123.54549769214579
-8.225,70.46566539812137
-8.22,116.98328940494022
-8.215,80.29003674180252
-8.21,166.17487776436005
-8.205,102.16697117953532
-8.2,87.4540450751136
-8.195,144.8929259832929
-8.19,97.94569924197795
-8.185,100.58036587724266
-8.18,92.95402089205179
-8.175,119.68291440301745
-8.17,86.94918055968094
-8.165,97.73331059572268
-8.16,84.9625799984911
-8.155,72.33422426486649
-8.15,74.34944518959104
-8.145,119.42315520869477
-8.14,134.55630791605424
-8.135,125.98984086028523
-8.13,110.23048580134264
-8.125,127.80723766672996
-8.12,135.9402810060359
-8.115,133.50749042656744
-8.11,85.02852462556316
-8.105,95.80793286570794
-8.1,124.24914486627262
-8.095,172.18678811105107
-8.09,146.39429633698165
-8.085,121.51086371185089
-8.08,96.29958463046454
-8.075,63.24310239069554
-8.07,104.82843125793688
-8.065,107.48530132069222
-8.06,87.99687494451152
-8.055,124.33004463925846
-8.05,144.82900262033155
-8.045,141.3346737357822
-8.04,117.24696158110027
-8.035,106.76722343491004
-8.03,136.17081185041087
-8.025,147.90321159461007
-8.02,165.9882224737647
-8.015,98.11951895520076
-8.01,124.97695787624212
-8.005,97.77034315169402
-8.0,68.60058308790093
-7.995,103.93310348488589
-7.99,101.71823828596325
-7.985,129.50555972621407
-7.98,120.51991536671439
-7.975,103.32879559929071
-7.97,136.9122346614794
-7.965,104.9213514972048
-7.96,202.8661874241245
-7.955,120.92328146390999
-7.95,94.62985786737715
-7.945,86.629325288842
-7.94,77.22797420624214
-7.935,158.45327386961748
-7.93,81.43070673892007
-7.925,75.69313046769832
-7.92,126.15450844103827
-7.915,95.60339952114674
-7.91,98.52314448899813
-7.905,97.10921686431212
-7.9,141.8584153302158
-7.895,140.03003249303342
-7.89,122.9819498950964
-7.885,183.15774621893556
-7.88,139.18692467326088
-7.875,110.78285065839387
-7.87,101.14054577665675
-7.865,87.88082839846243
-7.86,140.28342738898277
-7.855,151.15822835691083
-7.85,133.2456753519603
-7.845,185.15423300589163
-7.84,115.7892913874163
-7.835,131.541666402703
-7.83,76.30360410884927
-7.825,154.07741560657098
-7.82,139.80704560214411
-7.815,172.41476154900425
-7.81,87.60736270428417
-7.805,133.74378490232735
-7.8,138.0992396792973
-7.795,113.47779518478494
-7.79,86.023310794226
-7.785,79.7724263138586
-7.78,141.9233595994683
-7.775,99.34087778955852
-7.77,158.59322179714997
-7.765,160.42742907620254
-7.76,83.90286049950858
-7.755,148.0177016440939
-7.75,107.46925141639352
-7.745,93.24033461973417
-7.74,115.61924580276417
-7.735,103.79421949222414
-7.73,147.05526172157187
-7.725,167.04493407463752
-7.72,75.0227298890143
-7.715,101.63345905753675
-7.71,89.78730422504064
-7.705,91.04746015128595
-7.7,102.80350188587936
