,Planktonic,Disc,migration_rate,replicate,cycle
1317,9.844839830907354,9.85368088165622,0.01,2,5
1318,9.86678203744112,9.86537216375624,0.01,2,6
1319,9.76092625210833,9.111497496974028,0.01,2,7
1320,8.798846528081974,9.2868725223181,0.01,2,8
1321,9.660981059811345,9.637090100998188,0.01,2,9
1322,9.568661372967354,8.99841167983715,0.01,2,10
1323,9.359969390825482,9.36805760230232,0.01,2,11
1324,9.366884141609226,9.366327080560607,0.01,2,12
1325,9.29749472160252,8.863887854914147,0.01,2,13
1326,8.934049144410043,8.962275896013665,0.01,2,14
1327,8.954709739854838,8.956868868751627,0.01,2,15
1328,10.970045320903184,8.880345664562135,0.01,3,0
